client_name,client_id,account_type,address,phone_number,email,branch_id,servicing_broker_id,status,issued_on,updated_on,avg_days_between_logins,avg_user_sentiment_score
Carlos Delgado,C001796,Commercial,"60998 Jacobs Manors, Gravesside, ID 29634",(478)359-2052x79126,carlos.delgado@davis.org,B_US00436,S004133,Active,2005-01-25,2025-11-28,15.7432509767378,8.27132757340742
Jorge Smith,C001173,Personal,"685 Bentley Motorway Apt. 665, Brittanyland, MA 48313",(946)671-9830x6846,jorge.smith@ayala.org,B_US00115,S003298,Active,2005-07-27,2025-11-28,8.627541528021712,10.0
Javier Kim,C003872,Personal,"973 Breanna Plaza, Danielleshire, SD 35869",2846759300,javier.kim@newman.com,B_US00115,S006056,Active,2005-01-02,2025-11-28,15.37388883546053,5.821565977432638
Karen Kent,C008159,Personal,"Unit 1413 Box 6938, DPO AA 71408",001-696-376-3665x2574,karen.kent@hurst.com,B_US00787,S004005,Active,2005-10-03,2025-11-28,9.18893827608618,8.00594668549839
Tammy Hunter,C005533,Commercial,"9315 Oneill Key, Leblancbury, KY 56207",(630)981-0699x54962,tammy.hunter@leon-johnson.net,B_US00436,S001899,Inactive,2004-12-16,2025-11-28,30.57238463723887,6.627314223351144
Katherine Wilson,C002067,Personal,"962 Rivera Mews Apt. 121, North Jennifer, AZ 82204",+1-892-505-2698x555,katherine.wilson@ramirez-chen.biz,B_US00787,S004418,Inactive,2005-08-21,2025-11-28,19.905719823555213,5.914217764669881
Jackie Schultz,C009541,Commercial,"68379 Harris Isle, Coreyfurt, PR 62711",001-949-915-5151,jackie.schultz@miller.com,B_US00833,S005623,Active,2005-10-07,2025-11-28,13.402352236072257,10.0
Miguel Young DVM,C007580,Personal,"399 Thomas Centers Apt. 348, Kennethshire, MS 55331",7524603460,miguel.young.dvm@gonzalez.com,B_US00347,S004651,Active,2005-01-20,2025-11-28,21.20598055756231,8.12742509050306
John Robinson,C001045,Personal,"724 Davis Coves, Colefort, IN 89343",+1-997-581-5787x8955,john.robinson@carter.com,B_US00787,S008070,Active,2005-06-04,2025-11-28,14.408299942665481,6.509632349443873
Sydney Howell,C007103,Commercial,"Unit 6816 Box 6426, DPO AA 94594",001-235-442-2102x058,sydney.howell@owens.com,B_US00833,S003189,Active,2005-06-28,2025-11-28,12.958844881527625,7.085272188026146
Jacqueline Thomas,C001149,Personal,"69821 Erin Bridge, Lewisfort, PW 40514",(336)539-8120x6377,jacqueline.thomas@roberts.com,B_US00833,S003838,Prospect,2005-07-03,2025-11-28,21.90275273318185,2.3165954235011563
Christopher Lawson,C004060,Personal,"0479 Latoya Crescent, North Heather, ME 33284",2486721517,christopher.lawson@cortez.com,B_US00833,S002073,Inactive,2005-01-19,2025-11-28,4.44414803222833,10.0
Spencer Wilson,C001428,Commercial,"831 Johnston Trace Apt. 371, Hallchester, ME 52896",817-486-6027x993,spencer.wilson@ball-rosales.com,B_US00436,S007592,Inactive,2005-06-28,2025-11-28,16.274407047156448,7.542113440168279
Sonya Peck,C007497,Commercial,"99929 Cook Flat Suite 922, Philipborough, AR 12159",361.570.2265x0000,sonya.peck@lee.com,B_US00833,S002472,Inactive,2005-08-10,2025-11-28,13.978268509379756,4.736243790913608
Donald Mcdowell,C006321,Commercial,"065 Jackson Drives, New Stephanieside, LA 05467",921.574.9756x04836,donald.mcdowell@calderon.info,B_US00725,S003263,Inactive,2005-06-15,2025-11-28,15.376011175675211,7.764257621993085
Benjamin Prince,C001713,Commercial,"17140 Phelps Estate Suite 512, Kellyton, LA 88068",319-549-8685,benjamin.prince@suarez-tran.com,B_US00935,S009624,Prospect,2005-10-16,2025-11-28,7.869341688825185,5.092023205876505
Mr. Joseph Richards PhD,C008499,Commercial,"74153 Owen Shores, New Amy, AR 07791",388-335-6361x67172,mr..joseph.richards.phd@weaver.com,B_US00935,S007449,Prospect,2005-01-30,2025-11-28,0.46047251521766697,6.412987399693733
Jonathan Watts MD,C007867,Personal,"PSC 9847, Box 5492, APO AA 17020",+1-406-423-2160,jonathan.watts.md@miller-hartman.com,B_US00833,S003769,Prospect,2005-08-24,2025-11-28,6.127068576561886,6.926106878052245
Jesse Jennings,C007865,Commercial,"295 Bowers Inlet, East Philip, NH 00864",799.985.7370x18791,jesse.jennings@sloan.com,B_US00377,S006703,Inactive,2005-01-12,2025-11-28,18.0403448276531,7.561320881583264
Carrie Garcia,C005939,Commercial,"41641 Martinez Knoll, East Dustin, TX 82962",316-656-7096,carrie.garcia@anderson.com,B_US00553,S006750,Prospect,2005-02-23,2025-11-28,21.696137929761107,5.254110752638146
James Mcintosh,C008122,Personal,"014 Daniel Freeway, New Jenny, AK 47659",+1-203-962-3949,james.mcintosh@nelson.com,B_US00115,S002491,Prospect,2005-11-08,2025-11-28,13.005375702619093,3.2278510479270763
Lisa Friedman,C005819,Commercial,"92953 Lane Brooks Apt. 900, North David, RI 56658",262-391-6112,lisa.friedman@houston.org,B_US00115,S003375,Prospect,2005-08-17,2025-11-28,18.096356819702944,5.792170797692385
James Thomas,C009347,Commercial,"261 Poole Vista Apt. 317, North Max, GA 42444",211-425-0853x467,james.thomas@holland.com,B_US00115,S007628,Prospect,2005-01-09,2025-11-28,20.84241746812054,5.728831420239357
Shannon Harrison,C005440,Commercial,"USNS Dougherty, FPO AA 72578",791.910.2261,shannon.harrison@ashley.com,B_US00377,S006513,Inactive,2005-07-02,2025-11-28,29.130339972136632,7.3858625271987455
David Hanson,C008936,Commercial,"1853 Raymond Garden, Johnnyfurt, KY 78685",484-276-5451x49460,david.hanson@hicks.com,B_US00725,S003806,Inactive,2005-01-15,2025-11-28,37.08797195680464,8.246859664189696
William Miller,C002702,Personal,"9624 Henry Rue Apt. 669, North Randy, GU 38187",+1-949-816-0678x719,william.miller@li.info,B_US00377,S002788,Active,2005-04-19,2025-11-28,8.355221658321664,9.59249957083263
Scott Skinner,C005225,Commercial,"3818 Christopher Courts Suite 396, Petersonfort, MN 42427",001-220-444-4002x45278,scott.skinner@moore-miller.com,B_US00347,S004473,Active,2005-10-01,2025-11-28,5.031994661614272,5.564449347435967
Melissa Padilla,C001418,Commercial,"410 Pham Skyway, East Jose, OK 48061",(489)482-6279x839,melissa.padilla@martin.com,B_US00787,S001539,Active,2005-06-17,2025-11-28,1.8658714665975733,6.797351381867928
Vincent Taylor,C005554,Personal,"42340 Howell Coves Suite 153, Sotohaven, HI 46684",311-247-1569,vincent.taylor@chase.com,B_US00553,S009193,Active,2005-01-05,2025-11-28,7.143609229859503,6.952231512189584
Theresa Castillo,C007341,Personal,"6702 Farrell Springs, Rubenchester, DC 24315",638.981.2902x4574,theresa.castillo@smith.info,B_US00428,S001925,Prospect,2005-01-19,2025-11-28,16.55573063751304,6.0661349243834275
Phyllis Martin,C008866,Personal,"864 Richmond Divide, Sarahmouth, AK 94606",833-949-6717,phyllis.martin@french-hart.net,B_US00787,S004529,Inactive,2005-04-22,2025-11-28,15.968943270166346,8.737382964646558
Joshua Holden,C001641,Commercial,"4631 Alison Rapid Apt. 713, West Debraburgh, MH 69673",835.740.5111x5714,joshua.holden@snyder.com,B_US00935,S006961,Prospect,2005-02-07,2025-11-28,17.497368059504335,8.432179999695474
Clifford Cruz,C003919,Commercial,"61829 Mary Villages, Lake Robertland, WV 38313",9197340371,clifford.cruz@morton-west.com,B_US00436,S005990,Inactive,2005-05-01,2025-11-28,15.085687803598242,5.011734740485178
David Ward,C001528,Personal,"755 Sonya Squares, Kevinstad, UT 97483",316-664-5607x56499,david.ward@williams.info,B_US00833,S008266,Inactive,2005-11-12,2025-11-28,6.367376842368454,8.32143689884935
Jared Bates,C003810,Personal,"126 Gutierrez Crossroad, Port Cherylfurt, KY 83868",001-914-827-3371x8973,jared.bates@sanchez.com,B_US00787,S002829,Active,2005-05-17,2025-11-28,14.334614457777027,9.514619165216622
Joseph Dennis,C007210,Personal,"183 Kayla Parks Apt. 402, North Ashleystad, IA 89537",258-636-1997x34699,joseph.dennis@west-maldonado.com,B_US00787,S004085,Prospect,2005-03-18,2025-11-28,12.039704119411496,9.657359457930761
Allison Ramos DVM,C007871,Personal,"5906 Norris Oval Suite 032, Hannahchester, NE 01210",+1-923-904-7847x7389,allison.ramos.dvm@hall-oneal.com,B_US00725,S004706,Active,2005-04-05,2025-11-28,17.008038645146385,8.11536456945506
Jonathon Benson,C008154,Commercial,"033 Hanson Alley, New Johnbury, PA 89305",314-546-0022,jonathon.benson@acevedo.info,B_US00833,S001885,Prospect,2005-03-13,2025-11-28,12.132252486284907,8.349244789310188
Jeffrey Conner,C007850,Commercial,"10252 Robert Orchard Apt. 985, Andersonborough, NV 38474",924.684.4919,jeffrey.conner@davis-murphy.com,B_US00935,S002057,Prospect,2005-05-22,2025-11-28,10.500977632066924,8.376518344680775
Erin Moore,C009563,Personal,"5291 Kimberly Track Apt. 202, Port Stephenberg, KS 60784",738.342.5559,erin.moore@bryant-davis.biz,B_US00436,S002927,Prospect,2005-08-12,2025-11-28,20.270279262118397,9.760845698911899
Beverly Donovan,C009729,Commercial,"6869 Benjamin Fort, North Bobbyport, WV 04961",346.344.4916,beverly.donovan@brown-dixon.net,B_US00115,S003856,Active,2005-11-04,2025-11-28,15.743224801684024,6.725353291602802
Troy Gomez,C004788,Commercial,"3482 Jeffrey Tunnel, Fitzgeraldmouth, DE 89109",+1-840-828-2828x86076,troy.gomez@gibbs.com,B_US00377,S008574,Prospect,2004-12-24,2025-11-28,23.010072357592634,9.361553730189222
Sara Lee,C003636,Personal,"PSC 4643, Box 8715, APO AP 22160",7555147303,sara.lee@neal.com,B_US00787,S003518,Inactive,2005-11-21,2025-11-28,3.6981303160269654,4.232405323343183
Steven Jones,C007140,Commercial,"5780 Alison Island Apt. 299, Johnsonside, NC 76758",(957)398-9834,steven.jones@marquez.com,B_US00787,S008906,Prospect,2005-09-06,2025-11-28,20.19139095905249,8.895546248937318
Andrea Meyers,C005612,Commercial,"395 Jones Unions Suite 181, North Erin, ID 50866",449.957.6511x583,andrea.meyers@harvey-freeman.com,B_US00436,S008427,Inactive,2005-10-05,2025-11-28,33.85984039001715,9.8202053407837
Carmen Mejia,C001313,Commercial,"3652 Rodriguez Land, Smithberg, RI 49851",001-947-656-7861x0458,carmen.mejia@golden.com,B_US00787,S006497,Active,2005-07-04,2025-11-28,8.585653997443519,3.812670819448201
Faith Hunter,C005228,Commercial,"43325 Jones Island, East Andrehaven, IN 92158",(940)393-1249,faith.hunter@morris.info,B_US00436,S007149,Prospect,2005-10-14,2025-11-28,12.195066076445622,6.107935531078734
Riley Stewart II,C004947,Personal,"9160 Johnson Curve, Thomastown, MO 36932",943-212-1590x60779,riley.stewart.ii@roberts-barton.com,B_US00833,S004432,Prospect,2005-01-20,2025-11-28,6.607400609308268,7.876871776714559
Tammy Roberts,C002530,Personal,"88406 Jordan Via, Keithside, IA 31689",745-780-7645,tammy.roberts@johnson.com,B_US00347,S009662,Prospect,2005-09-05,2025-11-28,8.584231100745704,8.591405139924916
Krista Padilla,C001041,Personal,"6424 Shelby Skyway, Lewismouth, NJ 58001",+1-544-386-7635,krista.padilla@cruz.com,B_US00436,S006179,Prospect,2005-03-13,2025-11-28,6.00647168366012,4.244337193824807
Terri Miller,C007423,Commercial,"PSC 5616, Box 9848, APO AA 33077",277-801-5673x995,terri.miller@robinson.com,B_US00428,S008891,Prospect,2004-12-20,2025-11-28,15.512459905902674,7.322899709215077
Michael Freeman,C002064,Personal,"USNV Barber, FPO AP 88138",709.958.2411x43301,michael.freeman@hooper.com,B_US00553,S007407,Inactive,2005-07-02,2025-11-28,11.580330234927484,7.838507584687777
Jesus Webb,C007960,Personal,"53737 Melissa Divide, Hunterton, VI 67747",(546)954-4686x61200,jesus.webb@bates.org,B_US00833,S007352,Active,2005-02-13,2025-11-28,6.971030694438205,5.8576900850308125
Haley Campbell,C008444,Commercial,"USCGC Jackson, FPO AP 20832",001-902-466-8349,haley.campbell@porter-moore.info,B_US00935,S001712,Prospect,2005-10-22,2025-11-28,9.798874760757545,6.135464782431491
Gabriel Miller,C005605,Commercial,"941 Erik Loop, Sarahview, VT 98557",+1-814-468-1652x80897,gabriel.miller@cruz.com,B_US00347,S006349,Inactive,2005-08-07,2025-11-28,4.21677858839244,9.208251658841766
Jonathan Rowland,C008253,Commercial,"176 Misty Points Suite 159, East Donnaberg, MS 10923",(627)432-6219,jonathan.rowland@anderson-dixon.com,B_US00833,S002996,Inactive,2004-12-18,2025-11-28,13.244693974536736,5.016478320466446
Mark Mccoy,C008020,Commercial,"140 Jones Cliffs, West Tyler, MT 56196",001-248-529-1722x3448,mark.mccoy@smith.info,B_US00935,S008026,Active,2005-05-14,2025-11-28,21.005603655394424,10.0
Stephanie Watson,C005672,Personal,"6259 Debra Mount Suite 297, Hillchester, KS 20186",570.742.4278,stephanie.watson@sweeney.com,B_US00787,S009911,Inactive,2005-03-23,2025-11-28,20.867294554666934,6.471969639718125
David Gonzalez,C003759,Personal,"1831 Alec Locks Suite 635, North Elizabeth, ID 16691",001-405-968-0359x0262,david.gonzalez@garcia.com,B_US00377,S005399,Prospect,2005-03-04,2025-11-28,15.217858378686683,10.0
Larry Hicks,C007742,Commercial,"51593 Devin Branch, North Charlesport, UT 80228",360-964-2121,larry.hicks@bautista-lambert.com,B_US00725,S006015,Prospect,2005-01-14,2025-11-28,17.567644208964794,4.198234792409027
Melissa Richmond,C003056,Personal,"48777 Austin Avenue, Espinozashire, NH 19808",+1-309-935-6844x6100,melissa.richmond@hansen-jones.com,B_US00935,S005615,Prospect,2004-12-02,2025-11-28,12.4918143092248,9.73954347019766
Jeffrey Bowen,C007209,Commercial,"4428 Marshall Shores, West Stacy, NY 78419",+1-876-847-0122,jeffrey.bowen@beard-gomez.com,B_US00436,S008570,Prospect,2005-06-18,2025-11-28,8.74497695104952,4.508757709490679
Sherri Baker,C007690,Commercial,"6961 Higgins Alley, Hamiltonchester, MD 89672",3418465121,sherri.baker@butler.info,B_US00935,S006788,Active,2005-03-12,2025-11-28,18.365275412512922,5.28471478025648
Carrie Lewis,C003689,Commercial,"492 Mcbride Lodge Suite 223, Taylorland, PA 51553",779.546.5042,carrie.lewis@keller.biz,B_US00725,S004611,Prospect,2005-03-31,2025-11-28,15.87628359520147,7.12676555619125
Summer Brown,C003219,Commercial,"760 Morgan Creek Apt. 038, Port Danielle, WA 35732",432-665-0923x402,summer.brown@bullock-torres.org,B_US00377,S008357,Prospect,2005-10-12,2025-11-28,11.038428388643457,5.804891666908182
David Haley,C004998,Personal,"Unit 0574 Box 5578, DPO AP 44372",001-985-339-7446,david.haley@huang-cole.org,B_US00436,S004769,Prospect,2005-06-27,2025-11-28,11.172757880807707,9.351747723635238
Bernard York,C001404,Personal,"95846 Jason Brook, Danielfort, PW 28790",001-240-717-2009x3052,bernard.york@willis.info,B_US00428,S009918,Prospect,2005-07-02,2025-11-28,6.022489049552382,5.282069032998788
Victor Suarez,C002500,Commercial,"35303 Ortiz Fort, Tuckerchester, AK 23967",852-850-5716x192,victor.suarez@rodriguez.net,B_US00725,S007475,Inactive,2005-11-12,2025-11-28,26.608935439974726,4.503137052940305
Kathleen Stephenson,C005466,Commercial,"69068 Derek Walks Apt. 335, Lake Jamesfurt, DC 73737",4663887953,kathleen.stephenson@bond.com,B_US00436,S004215,Active,2005-09-21,2025-11-28,22.59370020728079,5.851125482742835
Denise Johnson,C004717,Commercial,"7115 Alexandra Via Apt. 107, South Jessehaven, GA 03345",706-603-7205,denise.johnson@klein.biz,B_US00935,S002543,Prospect,2005-11-16,2025-11-28,6.6041777301743565,5.253625522060516
Joanna Torres,C004287,Commercial,"USNV Brock, FPO AE 44218",3274651434,joanna.torres@solis-schmidt.com,B_US00935,S004871,Prospect,2005-06-01,2025-11-28,24.205829232238266,9.241565325898714
Ronald Stewart,C002482,Personal,"USS Moon, FPO AE 10124",+1-584-469-5622,ronald.stewart@evans-may.net,B_US00725,S001041,Prospect,2005-08-26,2025-11-28,18.744517149773827,8.22687606931728
Michael Collins,C004006,Personal,"99510 Sherman Cliffs, Scottborough, WA 88840",001-300-310-8936x55294,michael.collins@bailey-campos.info,B_US00833,S008367,Active,2005-11-16,2025-11-28,8.364678253152181,7.877006437128243
William Terrell,C009377,Personal,"30197 Vincent Course Apt. 539, South Jennaside, NE 05082",(326)669-2248x6208,william.terrell@carey.biz,B_US00115,S001859,Inactive,2005-11-12,2025-11-28,1.4039430188716722,5.3559252253257625
Jessica Alvarado,C002848,Personal,"225 Amanda Rue Suite 033, Kathleentown, AK 48065",765-220-4491x117,jessica.alvarado@vasquez.info,B_US00115,S008472,Active,2005-08-11,2025-11-28,24.1796694602516,4.589394454456516
Jason Armstrong,C004036,Commercial,"233 Matthew Ford, New Caitlinport, MP 30997",+1-695-626-2786,jason.armstrong@perez-cox.biz,B_US00428,S001858,Inactive,2005-01-05,2025-11-28,10.827024084658474,3.0747843951591616
Christopher Rivera,C002561,Personal,"8734 Hamilton Villages, West Donnafort, DC 14023",(960)219-6495x251,christopher.rivera@thompson.info,B_US00115,S009329,Active,2004-12-13,2025-11-28,13.416306857398084,5.951421006629696
Alexa Romero,C008241,Personal,"92978 Harris Rue Apt. 508, Deanberg, OR 35038",4026721931,alexa.romero@rogers.com,B_US00833,S003556,Active,2005-05-12,2025-11-28,14.423273642628539,9.219043480250068
Jonathan Harding,C009786,Commercial,"3484 Walker Curve, Shelbyton, WA 31935",(342)248-9843x513,jonathan.harding@george-wilson.com,B_US00428,S004757,Active,2005-04-12,2025-11-28,14.510170500636955,5.202084244992568
Joseph Noble,C008998,Personal,"9085 Pamela Island, Sarahtown, MS 66140",792-749-0199x92638,joseph.noble@edwards-taylor.com,B_US00725,S003505,Inactive,2005-07-07,2025-11-28,15.054338455677527,5.8805287245356155
Alison Edwards,C004866,Personal,"9094 Lowery Junctions, West Joshuabury, WI 81386",236-209-0251x318,alison.edwards@williams.net,B_US00787,S002728,Inactive,2005-08-26,2025-11-28,25.893120784407326,2.346991492906315
Dave Hughes,C004995,Personal,"92682 Williams Inlet Suite 504, Brianfort, OH 38351",592.980.8415x0887,dave.hughes@guerrero-lindsey.info,B_US00553,S006538,Prospect,2004-12-31,2025-11-28,16.717180471083296,7.402326034576638
Vanessa Wright,C009226,Commercial,"504 Phillips Green Suite 997, Oneillview, CO 80489",709.507.1183,vanessa.wright@coleman.com,B_US00553,S004185,Inactive,2005-07-27,2025-11-28,6.609361926212177,8.371728863089057
Jeffrey Montgomery,C009163,Personal,"235 Schultz Manor, Davidport, HI 51500",(821)939-7606x71681,jeffrey.montgomery@fitzpatrick-hess.biz,B_US00115,S009677,Active,2005-06-02,2025-11-28,11.83778322161965,7.531108462248352
Amanda Clark,C006722,Personal,"01477 Bailey Extension, Flemingstad, GU 34872",763-774-7185,amanda.clark@gonzalez.org,B_US00436,S002620,Inactive,2005-06-22,2025-11-28,22.89628592265531,5.397167433434159
Brittany Herring,C002178,Commercial,"4800 Carter Village Suite 158, Lake Samantha, FL 98617",841-591-7661,brittany.herring@johnson.com,B_US00553,S003347,Inactive,2005-11-22,2025-11-28,15.93589131361863,6.136079600651257
Charles Vasquez,C003497,Personal,"746 Emily Course, Port Debra, ME 28894",001-896-647-6757,charles.vasquez@smith-valdez.com,B_US00428,S003686,Prospect,2005-08-19,2025-11-28,23.60220980091605,5.448532182866234
Teresa Adkins,C005286,Commercial,"1084 Chen Grove, Albertport, SC 80503",(997)203-5041,teresa.adkins@franklin.com,B_US00553,S003317,Inactive,2005-01-11,2025-11-28,25.507377975467787,8.306833240628533
Cristina Johnson,C005797,Personal,"609 Gary Place, Thompsonmouth, IL 27736",5285649375,cristina.johnson@jones.com,B_US00428,S007924,Prospect,2004-12-30,2025-11-28,26.547784732512667,4.938775289878675
Alicia Johnson,C005201,Personal,"512 Kyle Ports Suite 702, Lake Melinda, MI 76534",001-897-419-2824x52698,alicia.johnson@bentley.biz,B_US00935,S003252,Prospect,2005-01-27,2025-11-28,9.163368666894275,7.416004002314308
Anthony Washington MD,C008980,Commercial,"9223 Lewis Ridges, Chaneyburgh, IA 75708",(690)288-5816,anthony.washington.md@sullivan.biz,B_US00347,S008669,Inactive,2005-08-15,2025-11-28,15.234145111394238,7.449387934932764
Sarah Long,C002632,Personal,"198 Williams Ferry, Williamsberg, NE 90107",(894)741-9287,sarah.long@phillips.com,B_US00428,S007746,Prospect,2005-10-04,2025-11-28,11.421963139017695,6.421788900164755
Jennifer Armstrong,C007661,Commercial,"09979 Harrison Parkways Apt. 112, Lake Madisonview, AZ 57684",(868)895-0363x9639,jennifer.armstrong@stone.net,B_US00428,S005300,Active,2005-09-19,2025-11-28,15.504822694623067,6.637820350315817
Katrina Hurst,C007928,Personal,"897 Robin Mountains Suite 565, Port Taylorville, FL 21114",206.654.2851x748,katrina.hurst@cox-poole.com,B_US00553,S005634,Active,2004-12-08,2025-11-28,23.68512578168903,8.739860477780967
Anna Lee,C008007,Personal,"85471 Huang Valley, Seanstad, UT 13281",(291)579-7105x8340,anna.lee@scott.net,B_US00428,S002709,Inactive,2005-08-28,2025-11-28,17.64966339496143,8.261266356126937
Amanda Vasquez,C008246,Personal,"5324 Virginia Neck, Billyton, WY 01528",835-482-6616,amanda.vasquez@lyons.com,B_US00377,S001034,Active,2005-04-18,2025-11-28,10.878447843987088,7.452182433417477
Wendy Wheeler,C009903,Commercial,"5764 Dana Station Suite 597, Shannonborough, MH 55557",001-612-540-8221x82810,wendy.wheeler@cooper.com,B_US00725,S005299,Prospect,2005-02-19,2025-11-28,14.297367497815072,4.318800342128346
Paul Smith,C005448,Personal,"41020 Tiffany Fields Suite 958, Christinastad, GU 65033",001-296-214-1199x481,paul.smith@woods-stewart.com,B_US00553,S008290,Prospect,2005-09-07,2025-11-28,18.37263945535859,5.868862442098088
Kenneth Ford,C007688,Commercial,"23115 Smith Street Apt. 819, North Danielville, VA 94304",517-993-1151x2725,kenneth.ford@rivera.org,B_US00553,S007202,Inactive,2005-03-04,2025-11-28,8.44998826412335,7.903086098671874
Lori Hale,C006398,Commercial,"USNV Clark, FPO AP 31778",001-809-278-4344x60279,lori.hale@knapp.com,B_US00553,S007335,Active,2005-03-31,2025-11-28,20.64790649255028,9.024076993943272
Harry Tanner,C005341,Personal,"768 Bruce Crossing, South Hunter, GA 46028",6007693095,harry.tanner@le.com,B_US00436,S005244,Active,2005-06-14,2025-11-28,10.736870327937407,5.429319486796873
Jessica Wright,C006451,Personal,"7067 Albert Meadows, East Jack, TX 01593",731.294.9171x68865,jessica.wright@thompson.com,B_US00115,S008723,Inactive,2005-04-20,2025-11-28,4.5504968178020135,5.498157446089186
Jeffrey Walker,C007266,Commercial,"40789 Paula Knoll, Blackburgh, MA 55409",001-376-497-9906x604,jeffrey.walker@johnson-murphy.com,B_US00935,S009377,Inactive,2005-04-06,2025-11-28,1.2307924184679493,3.92043882586598
Nathan Palmer,C002775,Personal,"51852 Tanner Stravenue, Lake Donna, UT 36881",779-784-4834,nathan.palmer@ellis.com,B_US00553,S002819,Prospect,2005-09-17,2025-11-28,19.474727706072667,7.666597104274965
James Rivera,C008982,Personal,"96784 Larsen Parkways Suite 651, Port Jordanfort, SC 62264",409-814-0279,james.rivera@ashley.biz,B_US00553,S001945,Inactive,2005-05-09,2025-11-28,25.29339719390554,5.525034065439209
Michelle Sullivan,C001586,Personal,"Unit 2785 Box 2832, DPO AA 95767",(957)653-6100x027,michelle.sullivan@johnson-ryan.biz,B_US00377,S004332,Prospect,2005-05-01,2025-11-28,4.403395720762198,7.383440655232322
Hailey Adams,C002230,Commercial,"USCGC Luna, FPO AA 06995",925.275.1101x169,hailey.adams@cervantes-kramer.info,B_US00377,S005025,Prospect,2005-05-18,2025-11-28,0.6874484175427522,9.3331395315037
Cory Wells,C005436,Commercial,"851 Debbie Heights Suite 312, Alexisfurt, MI 51137",596.462.0697x91018,cory.wells@roberts.com,B_US00833,S008881,Inactive,2005-04-11,2025-11-28,9.451151536547126,9.066518614223986
Brandon Martin,C009139,Commercial,"667 Joseph Ports, East Brittanyview, ID 09448",001-540-265-7863,brandon.martin@hernandez.com,B_US00436,S004595,Active,2005-09-16,2025-11-28,21.08966498527185,7.9604118723427755
Joseph Lopez,C004527,Commercial,"052 West Extensions Apt. 935, Chelseaborough, WV 71724",(292)956-5636,joseph.lopez@robinson.biz,B_US00787,S007895,Active,2005-08-31,2025-11-28,15.95504982165128,7.14610406119778
Brandon Walton,C003548,Personal,"57500 Johnny Pine Suite 589, Port Morganfurt, OH 45573",(900)272-5009,brandon.walton@larsen-mcknight.org,B_US00787,S007686,Active,2005-10-20,2025-11-28,15.809016777831438,6.0351932388819405
Carrie Cook,C007159,Personal,"2434 Lawson Mission, Julieberg, MO 91431",(398)548-0702x59377,carrie.cook@howard.com,B_US00377,S007461,Inactive,2005-06-26,2025-11-28,5.884550080747864,5.14284117193766
Megan Nelson,C002771,Personal,"7128 Martin Turnpike Apt. 039, Jenniferchester, CO 90510",520-903-6796x8067,megan.nelson@jones.com,B_US00115,S007207,Prospect,2005-08-21,2025-11-28,27.347878048630307,4.902857796757395
Paul Lewis,C008826,Commercial,"414 Eric Valley, Jefferyview, VI 01036",582.611.0814,paul.lewis@soto.biz,B_US00787,S004803,Prospect,2005-09-04,2025-11-28,4.1068873635705945,8.964288716147045
Tiffany Miller,C005496,Personal,"232 Decker Point, Johnsonmouth, SC 19939",430.417.8574x584,tiffany.miller@sanchez-watkins.com,B_US00935,S004015,Prospect,2005-11-08,2025-11-28,21.174073056139306,6.121780403985819
Sarah Curry,C006198,Commercial,"78107 Gray Cliff Suite 147, Lake David, OR 36380",001-865-703-3986x04226,sarah.curry@davidson.biz,B_US00347,S001706,Inactive,2005-07-28,2025-11-28,14.156723864495023,5.755215966444386
Angela Delgado,C009791,Personal,"5015 Blackwell Glens, North Suzanne, WY 89293",001-770-239-7534x988,angela.delgado@harris.com,B_US00115,S003912,Prospect,2005-10-21,2025-11-28,20.57982870975844,8.084427458259839
Sue Atkinson,C007990,Personal,"70838 Vanessa Station Apt. 405, Katelynberg, KY 38935",(393)978-2609,sue.atkinson@gonzalez.com,B_US00725,S008004,Prospect,2005-04-13,2025-11-28,3.0574924072773726,6.158378783579567
Eric Allen,C006688,Commercial,"782 Barry Spurs Suite 032, Russoland, LA 51608",505.341.7071x226,eric.allen@rojas-walker.org,B_US00115,S005842,Prospect,2005-02-23,2025-11-28,14.214508978455473,10.0
Tiffany Davis,C009644,Commercial,"649 Fields Estate, Lake Richard, GU 86817",9806886379,tiffany.davis@pierce-stone.org,B_US00935,S004762,Active,2005-01-20,2025-11-28,16.729841646055515,10.0
Kevin Boone,C005264,Commercial,"8622 Tiffany Village Suite 112, Farmerland, KS 88420",359.590.6872,kevin.boone@crawford-ortega.com,B_US00436,S007965,Prospect,2005-10-25,2025-11-28,8.398826948709125,5.545561162259231
Brian Salazar,C006070,Personal,"751 Kelly Stravenue Suite 486, Millerport, FM 08066",001-962-392-7582x095,brian.salazar@meyers.net,B_US00787,S005102,Inactive,2005-08-05,2025-11-28,12.288966570376667,5.022827790671551
Joseph Patterson,C005619,Personal,"09624 Christopher Dam, South Jamesburgh, ND 16167",579-981-6481x12644,joseph.patterson@cannon-lewis.info,B_US00377,S004051,Active,2005-02-04,2025-11-28,6.251070308465357,5.590611383482174
Diana Williams,C005268,Commercial,"USS Noble, FPO AA 87490",5669431949,diana.williams@davis.com,B_US00347,S002843,Prospect,2005-09-14,2025-11-28,13.085328311820255,2.400557227039072
Megan Cruz,C004104,Commercial,"920 Romero Ranch, Lake James, AL 98406",001-498-353-6918x20849,megan.cruz@marshall-solis.com,B_US00436,S009307,Inactive,2005-07-29,2025-11-28,19.960361877858652,5.754707393314119
